EPC;Timestamp;Antenna;RSSI;ReaderAntenna
4D554C2E56312E4C472E3432;2022-05-17 13:27:12,511;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:27:12,631;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3432;2022-05-17 13:27:12,682;1;52;Rd2_Antenna01
4D554C2E56312E4C472E3432;2022-05-17 13:27:12,682;2;51;Rd2_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:27:12,801;1;53;Rd2_Antenna01
4D554C2E56312E4C472E3432;2022-05-17 13:27:12,801;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:27:12,851;1;42;Rd2_Antenna01
4D554C2E56312E4C472E3432;2022-05-17 13:27:12,971;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:27:13,021;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:27:13,441;1;46;Rd2_Antenna01
4D554C2E56312E4C472E3432;2022-05-17 13:27:13,491;1;44;Rd2_Antenna01
4D554C2E56312E4C472E3432;2022-05-17 13:27:14,071;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:27:14,511;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:28,770;2;45;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:28,990;2;37;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:29,821;1;41;Rd1_Antenna01
4D554C2E56312E4C472E3432;2022-05-17 13:26:29,821;2;41;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:30,000;2;48;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:30,050;2;54;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:30,170;2;47;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:30,220;2;48;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:30,340;2;61;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:30,390;2;63;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:30,510;2;62;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:30,560;2;63;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:30,680;2;62;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:30,731;2;61;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:30,850;2;60;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:30,900;2;58;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:31,020;2;56;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:31,071;2;58;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:31,190;2;63;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:31,240;2;64;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:31,360;2;55;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:31,410;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:31,530;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:31,580;2;45;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:31,700;1;42;Rd1_Antenna01
4D554C2E56312E4C472E3432;2022-05-17 13:26:31,820;2;48;Rd1_Antenna02
4D554C2E56312E4C472E3432;2022-05-17 13:26:31,870;2;51;Rd1_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:10,401;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:10,882;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:28:10,941;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:28:10,941;2;47;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,081;1;52;Rd2_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,121;2;56;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,241;2;52;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,291;2;57;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,411;1;56;Rd2_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,411;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,461;1;60;Rd2_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,461;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,581;1;62;Rd2_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,631;1;64;Rd2_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,751;1;58;Rd2_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,751;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,802;1;52;Rd2_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,802;2;47;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,921;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,921;2;54;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,971;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:28:11,971;2;50;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:12,091;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:28:12,091;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:12,211;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:12,261;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:12,961;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:13,271;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:28:13,331;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:27:27,426;2;41;Rd1_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:27:27,476;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:27:27,596;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:27:27,636;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:27:27,816;1;43;Rd1_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:27:27,996;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:27:28,046;1;46;Rd1_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:27:28,046;2;40;Rd1_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:27:28,166;1;51;Rd1_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:27:28,166;2;41;Rd1_Antenna02
4D554C2E56312E4C472E3530;2022-05-17 13:27:28,216;1;50;Rd1_Antenna01
4D554C2E56312E4C472E3530;2022-05-17 13:27:28,216;2;45;Rd1_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:21,645;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:21,985;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,035;1;40;Rd2_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,035;2;55;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,155;2;47;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,205;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,205;2;52;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,325;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,325;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,375;1;46;Rd2_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,495;1;42;Rd2_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,545;1;53;Rd2_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,545;2;57;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,665;1;56;Rd2_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,715;1;54;Rd2_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,885;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:22,935;2;52;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:23,065;2;54;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:23,115;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:23,285;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:23,335;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:23,965;2;51;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:24,005;2;55;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:24,125;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:24,175;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:24,295;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:29:24,345;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,180;1;46;Rd1_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,180;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,230;1;43;Rd1_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,230;2;45;Rd1_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,350;1;49;Rd1_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,350;2;40;Rd1_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,400;1;48;Rd1_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,400;2;46;Rd1_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,520;1;47;Rd1_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,520;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,570;1;48;Rd1_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,570;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,690;1;47;Rd1_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,690;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,740;1;47;Rd1_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,740;2;52;Rd1_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,860;1;46;Rd1_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,860;2;51;Rd1_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,910;1;51;Rd1_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:28:37,910;2;55;Rd1_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:28:38,030;1;49;Rd1_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:28:38,030;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:28:38,080;1;47;Rd1_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:28:38,080;2;46;Rd1_Antenna02
4D554C2E56312E4C472E3435;2022-05-17 13:28:38,310;1;43;Rd1_Antenna01
4D554C2E56312E4C472E3435;2022-05-17 13:28:38,360;1;44;Rd1_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:24,159;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:24,159;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:24,209;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:24,379;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:24,499;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:24,559;1;44;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:24,559;2;53;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:24,679;2;47;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:24,729;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:24,839;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:24,839;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:24,899;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,019;1;52;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,019;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,079;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,079;2;54;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,199;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,199;2;51;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,259;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,259;2;57;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,379;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,379;2;58;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,429;1;54;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,429;2;59;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,549;1;56;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,549;2;58;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,599;1;57;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,599;2;60;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,719;1;58;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,719;2;63;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,769;1;58;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,769;2;63;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,889;1;56;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,889;2;53;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,949;1;52;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:25,949;2;54;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:26,069;2;55;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:26,119;1;44;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:26,119;2;57;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:26,239;1;56;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:26,239;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:26,289;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3139;2022-05-17 13:30:26,289;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:26,409;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:26,539;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:26,589;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:26,709;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:26,759;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:26,979;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:30:27,259;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:29:43,542;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:29:43,592;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:29:43,712;2;45;Rd1_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:29:43,762;2;41;Rd1_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:29:43,992;2;41;Rd1_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:29:44,112;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:29:44,162;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:29:44,282;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:29:44,332;2;52;Rd1_Antenna02
4D554C2E56312E4C472E3139;2022-05-17 13:29:44,452;2;44;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:08,619;2;34;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:09,059;1;45;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:09,109;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:09,279;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:09,659;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:09,709;2;37;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:09,829;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:09,879;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:09,999;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:10,049;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:10,169;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:10,559;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:10,609;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,039;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,099;1;54;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,219;1;55;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,269;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,269;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,389;1;57;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,389;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,439;1;59;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,439;2;54;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,589;1;54;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,589;2;53;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,629;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,629;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,749;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,749;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,799;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:31:11,799;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:12,019;2;47;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:12,069;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:31:12,699;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:23,764;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:23,814;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:23,994;2;44;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,034;2;46;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,154;1;44;Rd1_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,154;2;53;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,214;1;45;Rd1_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,214;2;54;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,344;1;41;Rd1_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,344;2;57;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,394;1;42;Rd1_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,394;2;55;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,514;1;41;Rd1_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,514;2;58;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,574;1;44;Rd1_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,574;2;54;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,704;1;49;Rd1_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,704;2;51;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,754;1;48;Rd1_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,754;2;54;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,904;1;48;Rd1_Antenna01
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,904;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:24,944;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:25,064;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3335;2022-05-17 13:30:25,114;2;47;Rd1_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:05,387;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:05,437;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:05,657;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:05,958;1;44;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,007;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,327;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,447;1;43;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,447;2;59;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,497;1;53;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,497;2;57;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,617;1;58;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,617;2;52;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,677;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,677;2;53;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,797;1;51;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,797;2;56;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,858;1;56;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,858;2;54;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,987;1;61;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:06,987;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:07,047;1;60;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:07,157;1;60;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:07,227;1;59;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:07,227;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:07,407;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:07,547;1;44;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:07,547;2;52;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:07,607;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:07,607;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:07,727;1;53;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:07,777;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:07,897;1;51;Rd2_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:32:08,077;2;50;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:08,127;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:08,567;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:08,627;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:32:08,918;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:31:25,358;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:31:25,408;2;45;Rd1_Antenna02
4D554C2E56312E4C472E3234;2022-05-17 13:31:25,778;1;47;Rd1_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:31:25,898;1;50;Rd1_Antenna01
4D554C2E56312E4C472E3234;2022-05-17 13:31:25,948;1;48;Rd1_Antenna01
303ACA4980672859D81DBA11;2022-05-17 13:32:05,607;2;49;Rd2_Antenna02
303ACA4980672859D81DBA11;2022-05-17 13:32:05,657;2;51;Rd2_Antenna02
303ACA4980672859D81DBA11;2022-05-17 13:32:05,777;2;55;Rd2_Antenna02
303ACA4980672859D81DBA11;2022-05-17 13:32:05,827;2;63;Rd2_Antenna02
303ACA4980672859D81DBA11;2022-05-17 13:32:05,958;2;62;Rd2_Antenna02
303ACA4980672859D81DBA11;2022-05-17 13:32:06,137;2;50;Rd2_Antenna02
303ACA4980672859D81DBA11;2022-05-17 13:32:06,267;1;58;Rd2_Antenna01
303ACA4980672859D81DBA11;2022-05-17 13:32:06,267;2;52;Rd2_Antenna02
303ACA4980672859D81DBA11;2022-05-17 13:32:06,327;2;57;Rd2_Antenna02
